timestamp,open,high,low,close,volume
2024-11-01 08:30:00,0.15806,0.15892,0.15767,0.1588,4883328.0
2024-11-01 08:45:00,0.15878,0.15883,0.15809,0.15849,3353590.0
2024-11-01 09:00:00,0.15846,0.15919,0.15795,0.1588,4387590.0
2024-11-01 09:15:00,0.15878,0.15924,0.15846,0.15866,2808869.0
2024-11-01 09:30:00,0.15864,0.15935,0.15851,0.15877,2969211.0
2024-11-01 09:45:00,0.15874,0.15884,0.15814,0.15858,5565050.0
2024-11-01 10:00:00,0.15852,0.15927,0.15822,0.15917,3492571.0
2024-11-01 10:15:00,0.15924,0.16052,0.15909,0.16023,6079134.0
2024-11-01 10:30:00,0.16022,0.16203,0.16015,0.16075,10056189.0
2024-11-01 10:45:00,0.1607,0.16178,0.16033,0.16121,8552961.0
2024-11-01 11:00:00,0.16118,0.16273,0.16114,0.16264,7363250.0
2024-11-01 11:15:00,0.16263,0.16263,0.16168,0.16198,5898609.0
2024-11-01 11:30:00,0.16201,0.16208,0.16121,0.16178,4793944.0
2024-11-01 11:45:00,0.16179,0.16225,0.16067,0.16103,4201738.0
2024-11-01 12:00:00,0.16107,0.16344,0.16093,0.16276,5733065.0
2024-11-01 12:15:00,0.16278,0.16293,0.16176,0.1624,4703653.0
2024-11-01 12:30:00,0.16241,0.16351,0.16135,0.16304,13199253.0
2024-11-01 12:45:00,0.16304,0.16353,0.16226,0.16267,9199713.0
2024-11-01 13:00:00,0.16258,0.16293,0.16195,0.1623,7212953.0
2024-11-01 13:15:00,0.16228,0.16318,0.16207,0.16222,9960061.0
2024-11-01 13:30:00,0.16222,0.16654,0.16206,0.16599,24126615.0
2024-11-01 13:45:00,0.16603,0.16714,0.16504,0.16682,16530010.0
2024-11-01 14:00:00,0.16679,0.16911,0.16584,0.16794,16465621.0
2024-11-01 14:15:00,0.16789,0.16858,0.16738,0.16775,11940079.0
2024-11-01 14:30:00,0.1677,0.16832,0.16555,0.16618,12506724.0
2024-11-01 14:45:00,0.1662,0.16696,0.16521,0.16683,8290106.0
2024-11-01 15:00:00,0.16684,0.16705,0.165,0.16596,7838375.0
2024-11-01 15:15:00,0.16595,0.16595,0.16319,0.16445,8126623.0
2024-11-01 15:30:00,0.1644,0.16456,0.16017,0.16094,14993892.0
2024-11-01 15:45:00,0.16095,0.16107,0.15829,0.15952,17943263.0
2024-11-01 16:00:00,0.15954,0.16233,0.15899,0.16233,10345805.0
2024-11-01 16:15:00,0.16231,0.16385,0.16108,0.1617,16219695.0
2024-11-01 16:30:00,0.16173,0.16235,0.16048,0.16087,9305254.0
2024-11-01 16:45:00,0.16086,0.1622,0.16052,0.16166,7828313.0
2024-11-01 17:00:00,0.16158,0.16222,0.15987,0.16172,9633043.0
2024-11-01 17:15:00,0.16171,0.16264,0.16154,0.1623,5447019.0
2024-11-01 17:30:00,0.16231,0.16233,0.16061,0.16124,7118408.0
2024-11-01 17:45:00,0.16126,0.1621,0.16099,0.16122,5987850.0
2024-11-01 18:00:00,0.16126,0.16136,0.15979,0.16064,5807993.0
2024-11-01 18:15:00,0.16062,0.16113,0.15952,0.16045,8202793.0
2024-11-01 18:30:00,0.16033,0.16075,0.15986,0.16075,4465028.0
2024-11-01 18:45:00,0.16076,0.16136,0.15995,0.16018,4944789.0
2024-11-01 19:00:00,0.16018,0.16152,0.15931,0.15984,7718674.0
2024-11-01 19:15:00,0.15982,0.16166,0.1597,0.16074,5539263.0
2024-11-01 19:30:00,0.16074,0.16176,0.16053,0.16094,4050332.0
2024-11-01 19:45:00,0.16093,0.16097,0.15968,0.16049,4668914.0
2024-11-01 20:00:00,0.16051,0.16083,0.16,0.16062,4568382.0
2024-11-01 20:15:00,0.16064,0.16165,0.16008,0.16142,5412874.0
2024-11-01 20:30:00,0.1614,0.16204,0.16127,0.16168,4363974.0
2024-11-01 20:45:00,0.16167,0.16167,0.16018,0.16051,3619731.0
2024-11-01 21:00:00,0.1605,0.16059,0.15925,0.1602,3647766.0
2024-11-01 21:15:00,0.16016,0.16054,0.15791,0.15848,4082498.0
2024-11-01 21:30:00,0.15851,0.15906,0.15714,0.15718,4598692.0
2024-11-01 21:45:00,0.15722,0.15878,0.15673,0.15857,2347588.0
2024-11-01 22:00:00,0.15856,0.15972,0.15821,0.15966,3896120.0
2024-11-01 22:15:00,0.15969,0.15991,0.15715,0.1573,4194813.0
2024-11-01 22:30:00,0.15729,0.15834,0.15693,0.15798,4479813.0
2024-11-01 22:45:00,0.15793,0.15841,0.15781,0.15813,2970969.0
2024-11-01 23:00:00,0.15814,0.15928,0.15759,0.15891,3684723.0
2024-11-01 23:15:00,0.1589,0.15962,0.15828,0.15944,4566922.0
2024-11-01 23:30:00,0.15944,0.15976,0.15906,0.1595,3514571.0
2024-11-01 23:45:00,0.15953,0.15972,0.15917,0.1593,2561549.0
2024-11-02 00:00:00,0.15932,0.16024,0.1592,0.16016,2618699.0
2024-11-02 00:15:00,0.16015,0.16227,0.15955,0.16166,15257227.0
2024-11-02 00:30:00,0.1617,0.16172,0.16073,0.16141,7722248.0
2024-11-02 00:45:00,0.16144,0.1618,0.16091,0.16127,7991947.0
2024-11-02 01:00:00,0.16128,0.16187,0.16109,0.16136,3456911.0
2024-11-02 01:15:00,0.16138,0.16138,0.16076,0.16128,1742319.0
2024-11-02 01:30:00,0.16125,0.16155,0.16075,0.16121,6216874.0
2024-11-02 01:45:00,0.16121,0.16152,0.16096,0.16132,1421667.0
2024-11-02 02:00:00,0.16136,0.16281,0.16135,0.16275,3052055.0
2024-11-02 02:15:00,0.16274,0.16377,0.1623,0.16346,4648451.0
2024-11-02 02:30:00,0.16346,0.16348,0.16263,0.163,3405474.0
2024-11-02 02:45:00,0.16306,0.16307,0.16197,0.16207,3666292.0
2024-11-02 03:00:00,0.16212,0.16312,0.16206,0.16301,3176851.0
2024-11-02 03:15:00,0.163,0.163,0.16149,0.16164,5477521.0
2024-11-02 03:30:00,0.16165,0.16192,0.16132,0.16158,8552212.0
2024-11-02 03:45:00,0.16158,0.16164,0.1609,0.16149,3838549.0
2024-11-02 04:00:00,0.16147,0.16184,0.16108,0.16166,5171237.0
2024-11-02 04:15:00,0.16168,0.16175,0.16084,0.16102,4398041.0
2024-11-02 04:30:00,0.161,0.16105,0.16034,0.16077,2971243.0
2024-11-02 04:45:00,0.16076,0.16104,0.16055,0.1607,1572588.0
2024-11-02 05:00:00,0.16072,0.16074,0.15949,0.1603,3125875.0
2024-11-02 05:15:00,0.16028,0.16179,0.16028,0.16099,3808750.0
2024-11-02 05:30:00,0.16102,0.16218,0.16098,0.16198,5275460.0
2024-11-02 05:45:00,0.16204,0.16253,0.16184,0.16239,2511601.0
2024-11-02 06:00:00,0.16242,0.16255,0.16193,0.16198,1912981.0
2024-11-02 06:15:00,0.162,0.16224,0.16162,0.16187,2219901.0
2024-11-02 06:30:00,0.16184,0.16277,0.16152,0.16239,2487805.0
2024-11-02 06:45:00,0.16232,0.16262,0.16221,0.16242,1387915.0
2024-11-02 07:00:00,0.16246,0.1625,0.16184,0.16212,2109128.0
2024-11-02 07:15:00,0.16214,0.16283,0.16177,0.16272,4430892.0
2024-11-02 07:30:00,0.16272,0.163,0.16204,0.16208,4547065.0
2024-11-02 07:45:00,0.16203,0.1625,0.16197,0.1621,1874244.0
2024-11-02 08:00:00,0.1621,0.16253,0.16091,0.16099,7516910.0
2024-11-02 08:15:00,0.16102,0.16127,0.16041,0.16066,4622617.0
2024-11-02 08:30:00,0.1607,0.16102,0.1602,0.1605,2326722.0
2024-11-02 08:45:00,0.16047,0.16083,0.1604,0.16076,1483350.0
2024-11-02 09:00:00,0.16071,0.16071,0.15988,0.16023,1890976.0
2024-11-02 09:15:00,0.16018,0.16063,0.15997,0.16057,1365222.0
2024-11-02 09:30:00,0.16057,0.1607,0.16004,0.16026,1709769.0
2024-11-02 09:45:00,0.1602,0.16021,0.1592,0.15955,2902163.0
2024-11-02 10:00:00,0.15953,0.15966,0.15872,0.15898,3302154.0
2024-11-02 10:15:00,0.15896,0.15965,0.15888,0.15928,1569929.0
2024-11-02 10:30:00,0.15929,0.16016,0.15917,0.16003,3060548.0
2024-11-02 10:45:00,0.16005,0.16055,0.15983,0.16038,2086945.0
2024-11-02 11:00:00,0.16044,0.16068,0.16009,0.16043,2292549.0
2024-11-02 11:15:00,0.16038,0.16063,0.15981,0.16007,1582035.0
2024-11-02 11:30:00,0.16007,0.16029,0.15976,0.15987,1411417.0
2024-11-02 11:45:00,0.15985,0.16018,0.15915,0.15959,2767043.0
2024-11-02 12:00:00,0.15956,0.16065,0.15948,0.15992,2535566.0
2024-11-02 12:15:00,0.15991,0.1601,0.15763,0.15781,4285773.0
2024-11-02 12:30:00,0.15782,0.1584,0.15737,0.15742,4323095.0
2024-11-02 12:45:00,0.15741,0.15771,0.15578,0.15686,5743918.0
2024-11-02 13:00:00,0.15687,0.15767,0.15677,0.15735,2340155.0
2024-11-02 13:15:00,0.15731,0.15838,0.1573,0.15833,3448390.0
2024-11-02 13:30:00,0.15837,0.15839,0.1565,0.15761,5059954.0
2024-11-02 13:45:00,0.15756,0.15779,0.1561,0.15664,5035774.0
2024-11-02 14:00:00,0.15664,0.1576,0.1565,0.15704,4974805.0
2024-11-02 14:15:00,0.1571,0.15872,0.15657,0.15798,12812639.0
2024-11-02 14:30:00,0.15797,0.15823,0.15663,0.15691,4328252.0
2024-11-02 14:45:00,0.1569,0.1576,0.15671,0.1575,2446457.0
2024-11-02 15:00:00,0.1575,0.15752,0.15559,0.15641,4510871.0
2024-11-02 15:15:00,0.1564,0.15738,0.15614,0.15724,12835172.0
2024-11-02 15:30:00,0.15723,0.15823,0.1568,0.15687,3450349.0
2024-11-02 15:45:00,0.15685,0.15742,0.15632,0.15716,6944445.0
2024-11-02 16:00:00,0.15716,0.15809,0.157,0.15775,6621534.0
2024-11-02 16:15:00,0.15772,0.15812,0.1572,0.15784,3379372.0
2024-11-02 16:30:00,0.15784,0.15902,0.15781,0.15858,6705530.0
2024-11-02 16:45:00,0.15854,0.15932,0.15822,0.15872,4024346.0
2024-11-02 17:00:00,0.15871,0.15876,0.15788,0.15838,4511313.0
2024-11-02 17:15:00,0.15842,0.15844,0.15784,0.15814,2928585.0
2024-11-02 17:30:00,0.15813,0.15867,0.15706,0.15733,9593597.0
2024-11-02 17:45:00,0.15734,0.1584,0.15734,0.15791,4939825.0
2024-11-02 18:00:00,0.1579,0.1583,0.15676,0.15689,10073833.0
2024-11-02 18:15:00,0.15685,0.1579,0.15675,0.15726,4917418.0
2024-11-02 18:30:00,0.1573,0.159,0.15718,0.15868,7749614.0
2024-11-02 18:45:00,0.15866,0.1589,0.15814,0.15842,3199861.0
2024-11-02 19:00:00,0.1584,0.15957,0.1582,0.15923,2946350.0
2024-11-02 19:15:00,0.15926,0.15953,0.15896,0.15905,2365848.0
2024-11-02 19:30:00,0.15905,0.16038,0.159,0.16017,2698520.0
2024-11-02 19:45:00,0.16013,0.16044,0.15962,0.15975,2325104.0
2024-11-02 20:00:00,0.15976,0.15995,0.15933,0.15962,2287248.0
2024-11-02 20:15:00,0.15964,0.16026,0.15935,0.15974,1687727.0
2024-11-02 20:30:00,0.15978,0.16037,0.15963,0.16012,3116298.0
2024-11-02 20:45:00,0.16013,0.1603,0.15967,0.15978,1394360.0
2024-11-02 21:00:00,0.15978,0.15988,0.15907,0.15911,1941733.0
2024-11-02 21:15:00,0.15913,0.15937,0.15857,0.15908,2059928.0
2024-11-02 21:30:00,0.15909,0.1596,0.159,0.159,1013873.0
2024-11-02 21:45:00,0.159,0.15917,0.15876,0.15887,677778.0
2024-11-02 22:00:00,0.15884,0.1596,0.15834,0.15928,1551001.0
2024-11-02 22:15:00,0.1593,0.15962,0.15902,0.1594,638106.0
2024-11-02 22:30:00,0.15939,0.15939,0.1589,0.1592,649318.0
2024-11-02 22:45:00,0.15917,0.15955,0.159,0.15955,713331.0
2024-11-02 23:00:00,0.1595,0.15954,0.1579,0.15838,2034811.0
2024-11-02 23:15:00,0.1584,0.15852,0.1577,0.15786,1268034.0
2024-11-02 23:30:00,0.15789,0.1586,0.15785,0.15844,1397127.0
2024-11-02 23:45:00,0.15848,0.15971,0.15841,0.15968,2191233.0
2024-11-03 00:00:00,0.15967,0.16003,0.15892,0.15952,3549564.0
2024-11-03 00:15:00,0.15948,0.1595,0.15901,0.15923,2086168.0
2024-11-03 00:30:00,0.15921,0.15968,0.15779,0.15798,3146594.0
2024-11-03 00:45:00,0.15794,0.15838,0.15755,0.15761,2892164.0
2024-11-03 01:00:00,0.15762,0.15813,0.15739,0.15788,5822062.0
2024-11-03 01:15:00,0.15783,0.15817,0.1571,0.15776,4162742.0
2024-11-03 01:30:00,0.15778,0.15785,0.15677,0.15698,3020063.0
2024-11-03 01:45:00,0.15702,0.15747,0.15574,0.15583,7078546.0
2024-11-03 02:00:00,0.15589,0.15637,0.15535,0.15582,6073215.0
2024-11-03 02:15:00,0.15578,0.15631,0.15182,0.15192,17274422.0
2024-11-03 02:30:00,0.15194,0.15259,0.14939,0.15003,14705022.0
2024-11-03 02:45:00,0.15008,0.15044,0.14821,0.14989,10266585.0
2024-11-03 03:00:00,0.14984,0.1524,0.14915,0.1519,10030865.0
2024-11-03 03:15:00,0.15192,0.15241,0.1505,0.15073,5440333.0
2024-11-03 03:30:00,0.1507,0.15142,0.15049,0.15108,3651133.0
2024-11-03 03:45:00,0.15112,0.15141,0.15017,0.15035,4968458.0
2024-11-03 04:00:00,0.15034,0.15119,0.14988,0.15119,4376309.0
2024-11-03 04:15:00,0.1512,0.15208,0.15074,0.15194,5545626.0
2024-11-03 04:30:00,0.1519,0.15275,0.15166,0.1518,4881607.0
2024-11-03 04:45:00,0.15179,0.15226,0.15133,0.15202,3709841.0
2024-11-03 05:00:00,0.15206,0.15291,0.1518,0.15217,3879843.0
2024-11-03 05:15:00,0.15213,0.1522,0.15138,0.15147,2978006.0
2024-11-03 05:30:00,0.15143,0.15155,0.15084,0.15098,5093567.0
2024-11-03 05:45:00,0.15102,0.15131,0.15042,0.15053,2595215.0
2024-11-03 06:00:00,0.15045,0.15088,0.15002,0.15041,3023502.0
2024-11-03 06:15:00,0.15044,0.1511,0.15044,0.15077,2569038.0
2024-11-03 06:30:00,0.15082,0.15161,0.15058,0.15141,2821968.0
2024-11-03 06:45:00,0.15143,0.15275,0.15143,0.15184,5782847.0
2024-11-03 07:00:00,0.15189,0.15257,0.15148,0.15234,5537785.0
2024-11-03 07:15:00,0.15236,0.1524,0.15164,0.15169,2232128.0
